Dt1,Machine,7 Hour Count,Actual Tonnes1,Nominal Capacity1,Rolling Average,Rolling Average %
2015-09-23 12:00,RL2,3350,3027,2,3228.285714,0.036332623
2015-09-23 13:00,RL2,3350,3350,3,3248.428571,0.030319829
2015-09-23 14:00,RL2,3350,3350,4,3248.428571,0.030319829
2015-09-23 15:00,RL2,3350,3227,5,3230.857143,0.035565032
2015-09-23 16:00,RL2,3350,2984,6,3226,0.037014925
2015-09-23 17:00,RL2,3350,3171,7,3208.428571,0.042260128
2015-09-23 18:00,RL2,3350,3350,1,3208.428571,0.042260128
2015-09-23 19:00,RL2,3350,3350,2,3254.571429,0.028486141
2015-09-23 20:00,RL2,3350,2898,3,3190,0.047761194
2015-09-23 21:00,RL2,3350,3350,4,3190,0.047761194
2015-09-23 22:00,RL2,3350,3350,5,3207.571429,0.042515991
2015-09-23 23:00,RL2,3350,3350,6,3259.857143,0.026908316
2015-09-24 0:00,RL2,3350,3147,7,3256.428571,0.02793177
2015-09-24 1:00,RL2,3350,3350,1,3256.428571,0.02793177
2015-09-24 2:00,RL2,3350,3112,2,3222.428571,0.038081023
2015-09-24 3:00,RL2,3350,3227,3,3269.428571,0.024051173
2015-09-24 4:00,RL2,3350,3350,4,3269.428571,0.024051173
2015-09-24 5:00,RL2,3350,3350,5,3269.428571,0.024051173
2015-09-24 6:00,RL2,3350,3262,6,3256.857143,0.027803838
2015-09-24 7:00,RL2,3350,3350,7,3285.857143,0.019147122
2015-09-24 8:00,RL2,3350,3313,1,3280.571429,0.020724947
2015-09-24 9:00,RL2,3350,3053,2,3272.142857,0.023240938
2015-09-24 10:00,RL2,3350,3161,3,3262.714286,0.026055437
2015-09-24 11:00,RL2,3350,3350,4,3262.714286,0.026055437
2015-09-24 12:00,RL2,3350,3090,5,3225.571429,0.037142857
2015-09-24 13:00,RL2,3350,3350,6,3238.142857,0.033390192
2015-09-24 14:00,RL2,3350,3305,7,3231.714286,0.035309168
2015-09-24 15:00,RL2,3350,3350,1,3237,0.033731343
2015-09-24 16:00,RL2,3350,3350,2,3279.428571,0.021066098
2015-09-24 17:00,RL2,3350,3350,3,3306.428571,0.013006397
2015-09-24 18:00,RL2,3350,3049,4,3263.428571,0.025842217
2015-09-24 19:00,RL2,3350,2512,5,3180.857143,0.050490405
2015-09-24 20:00,RL2,3350,3102,6,3145.428571,0.061066098
2015-09-24 21:00,RL2,3350,3350,7,3151.857143,0.059147122
2015-09-24 22:00,RL2,3350,3350,1,3151.857143,0.059147122
2015-09-24 23:00,RL2,3350,3350,2,3151.857143,0.059147122
2015-09-25 0:00,RL2,3350,3350,3,3151.857143,0.059147122
2015-09-25 1:00,RL2,3350,3350,4,3194.857143,0.046311301
2015-09-25 2:00,RL2,3350,3285,5,3305.285714,0.013347548
2015-09-25 3:00,RL2,3350,3308,6,3334.714286,0.0045629
2015-09-25 4:00,RL2,3350,3350,7,3334.714286,0.0045629
2015-09-25 5:00,RL2,3350,3350,1,3334.714286,0.0045629
2015-09-25 6:00,RL2,3350,3350,2,3334.714286,0.0045629
2015-09-25 7:00,RL2,3350,3350,3,3334.714286,0.0045629
2015-09-25 8:00,RL2,3350,3350,4,3334.714286,0.0045629
2015-09-25 9:00,RL2,3350,3350,5,3344,0.001791045
2015-09-25 10:00,RL2,3350,3350,6,3350,0
2015-09-25 11:00,RL2,3350,3350,7,3350,0
2015-09-25 12:00,RL2,3350,3350,1,3350,0
2015-09-25 13:00,RL2,3350,3310,2,3344.285714,0.001705757
2015-09-25 14:00,RL2,3350,3137,3,3313.857143,0.010788913
2015-09-25 15:00,RL2,3350,3164,4,3287.285714,0.018720682
2015-09-25 16:00,RL2,3350,3350,5,3287.285714,0.018720682
2015-09-25 17:00,RL2,3350,2787,6,3206.857143,0.042729211
2015-09-25 18:00,RL2,3350,3315,7,3201.857143,0.044221748
2015-09-25 19:00,RL2,3350,3350,1,3201.857143,0.044221748
2015-09-25 20:00,RL2,3350,3074,2,3168.142857,0.054285714
2015-09-25 21:00,RL2,3350,3350,3,3198.571429,0.045202559
2015-09-25 22:00,RL2,3350,3059,4,3183.571429,0.049680171
2015-09-25 23:00,RL2,3350,2936,5,3124.428571,0.067334755
2015-09-26 0:00,RL2,3350,3082,6,3166.571429,0.054754797
2015-09-26 1:00,RL2,3350,3336,7,3169.571429,0.053859275
2015-09-26 2:00,RL2,3350,3289,1,3160.857143,0.056460554
2015-09-26 3:00,RL2,3350,3350,2,3200.285714,0.044690832
2015-09-26 4:00,RL2,3350,3298,3,3192.857143,0.046908316
2015-09-26 5:00,RL2,3350,2780,4,3153,0.05880597
2015-09-26 6:00,RL2,3350,3350,5,3212.142857,0.041151386
2015-09-26 7:00,RL2,3350,3350,6,3250.428571,0.029722814
2015-09-26 8:00,RL2,3350,3141,7,3222.571429,0.03803838
2015-09-26 9:00,RL2,3350,2862,1,3161.571429,0.056247335
2015-09-26 10:00,RL2,3350,3350,2,3161.571429,0.056247335
2015-09-26 11:00,RL2,3350,3350,3,3169,0.054029851
2015-09-26 12:00,RL2,3350,3350,4,3250.428571,0.029722814
2015-09-26 13:00,RL2,3350,3286,5,3241.285714,0.032452026
2015-09-26 14:00,RL2,3350,2648,6,3141,0.06238806
2015-09-26 15:00,RL2,3350,3350,7,3170.857143,0.05347548
2015-09-26 16:00,RL2,3350,2388,1,3103.142857,0.073688699
2015-09-26 17:00,RL2,3350,3350,2,3103.142857,0.073688699
2015-09-26 18:00,RL2,3350,3350,3,3103.142857,0.073688699
2015-09-26 19:00,RL2,3350,3244,4,3088,0.078208955
2015-09-26 20:00,RL2,3350,3156,5,3069.428571,0.083752665
2015-09-26 21:00,RL2,3350,3350,6,3169.714286,0.053816631
2015-09-26 22:00,RL2,3350,3350,7,3169.714286,0.053816631
2015-09-26 23:00,RL2,3350,3350,1,3307.142857,0.012793177
2015-09-27 0:00,RL2,3350,3350,2,3307.142857,0.012793177
2015-09-27 1:00,RL2,3350,3350,3,3307.142857,0.012793177
2015-09-27 2:00,RL2,3350,3112,4,3288.285714,0.018422175
2015-09-27 3:00,RL2,3350,3350,5,3316,0.010149254
2015-09-27 4:00,RL2,3350,3082,6,3277.714286,0.021577825
2015-09-27 5:00,RL2,3350,2849,7,3206.142857,0.042942431
2015-09-27 6:00,RL2,3350,3272,1,3195,0.046268657
2015-09-27 7:00,RL2,3350,3236,2,3178.714286,0.051130064
2015-09-27 8:00,RL2,3350,3322,3,3174.714286,0.052324094
2015-09-27 9:00,RL2,3350,2718,4,3118.428571,0.0691258
2015-09-27 10:00,RL2,3350,3350,5,3118.428571,0.0691258
2015-09-27 11:00,RL2,3350,3350,6,3156.714286,0.057697228
2015-09-27 12:00,RL2,3350,3086,7,3190.571429,0.047590618
2015-09-27 13:00,RL2,3350,3350,1,3201.714286,0.044264392
2015-09-27 14:00,RL2,3350,3068,2,3177.714286,0.051428571
2015-09-27 15:00,RL2,3350,2801,3,3103.285714,0.073646055
2015-09-27 16:00,RL2,3350,3350,4,3193.571429,0.046695096
2015-09-27 17:00,RL2,3350,3294,5,3185.571429,0.049083156
2015-09-27 18:00,RL2,3350,3350,6,3185.571429,0.049083156
2015-09-27 19:00,RL2,3350,3304,7,3216.714286,0.03978678
2015-09-27 20:00,RL2,3350,2877,1,3149.142857,0.059957356
2015-09-27 21:00,RL2,3350,3350,2,3189.428571,0.04793177
2015-09-27 22:00,RL2,3350,2747,3,3181.714286,0.050234542
2015-09-27 23:00,RL2,3350,3350,4,3181.714286,0.050234542
2015-09-28 0:00,RL2,3350,3350,5,3189.714286,0.047846482
2015-09-28 1:00,RL2,3350,3350,6,3189.714286,0.047846482
2015-09-28 2:00,RL2,3350,3350,7,3196.285714,0.045884861
2015-09-28 3:00,RL2,3350,3350,1,3263.857143,0.025714286
2015-09-28 4:00,RL2,3350,3350,2,3263.857143,0.025714286
2015-09-28 5:00,RL2,3350,3350,3,3350,0
2015-09-28 6:00,RL2,3350,3350,4,3350,0
2015-09-28 7:00,RL2,3350,3200,5,3328.571429,0.006396588
2015-09-28 8:00,RL2,3350,3350,6,3328.571429,0.006396588
2015-09-28 9:00,RL2,3350,3271,7,3317.285714,0.009765458
2015-09-28 10:00,RL2,3350,3342,1,3316.142857,0.01010661
2015-09-28 11:00,RL2,3350,2778,2,3234.428571,0.034498934
2015-09-28 12:00,RL2,3350,3350,3,3234.428571,0.034498934
2015-09-28 13:00,RL2,3350,3085,4,3196.571429,0.045799574
2015-09-28 14:00,RL2,3350,3205,5,3197.285714,0.045586354
2015-09-28 15:00,RL2,3350,3350,6,3197.285714,0.045586354
2015-09-28 16:00,RL2,3350,3350,7,3208.571429,0.042217484
2015-09-28 17:00,RL2,3350,2869,1,3141,0.06238806
2015-09-28 18:00,RL2,3350,2682,2,3127.285714,0.066481876
2015-09-28 19:00,RL2,3350,3350,3,3127.285714,0.066481876
2015-09-28 20:00,RL2,3350,3190,4,3142.285714,0.062004264
2015-09-28 21:00,RL2,3350,3350,5,3163,0.055820896
2015-09-28 22:00,RL2,3350,3350,6,3163,0.055820896
2015-09-28 23:00,RL2,3350,3350,7,3163,0.055820896
2015-09-29 0:00,RL2,3350,2769,1,3148.714286,0.060085288
2015-09-29 1:00,RL2,3350,3350,2,3244.142857,0.031599147
2015-09-29 2:00,RL2,3350,3080,3,3205.571429,0.043113006
2015-09-29 3:00,RL2,3350,3350,4,3228.428571,0.036289979
2015-09-29 4:00,RL2,3350,3254,5,3214.714286,0.040383795
2015-09-29 5:00,RL2,3350,3343,6,3213.714286,0.040682303
2015-09-29 6:00,RL2,3350,3350,7,3213.714286,0.040682303
2015-09-29 7:00,RL2,3350,3186,1,3273.285714,0.022899787
2015-09-29 8:00,RL2,3350,3350,2,3273.285714,0.022899787
2015-09-29 9:00,RL2,3350,3350,3,3311.857143,0.011385928
2015-09-29 10:00,RL2,3350,3248,4,3297.285714,0.015735608
2015-09-29 11:00,RL2,3350,3341,5,3309.714286,0.012025586
2015-09-29 12:00,RL2,3350,3095,6,3274.285714,0.022601279
2015-09-29 13:00,RL2,3350,3350,7,3274.285714,0.022601279
2015-09-29 14:00,RL2,3350,2849,1,3226.142857,0.036972281
2015-09-29 15:00,RL2,3350,3308,2,3220.142857,0.038763326
2015-09-29 16:00,RL2,3350,3350,3,3220.142857,0.038763326
2015-09-29 17:00,RL2,3350,3350,4,3234.714286,0.034413646
2015-09-29 18:00,RL2,3350,3350,5,3236,0.034029851
2015-09-29 19:00,RL2,3350,3275,6,3261.714286,0.026353945
2015-09-29 20:00,RL2,3350,3054,7,3219.428571,0.038976546
2015-09-29 21:00,RL2,3350,3350,1,3291,0.01761194
2015-09-29 22:00,RL2,3350,3350,2,3297,0.015820896
2015-09-29 23:00,RL2,3350,3180,3,3272.714286,0.023070362
2015-09-30 0:00,RL2,3350,3350,4,3272.714286,0.023070362
2015-09-30 1:00,RL2,3350,3089,5,3235.428571,0.034200426
2015-09-30 2:00,RL2,3350,3229,6,3228.857143,0.036162047
2015-09-30 3:00,RL2,3350,3350,7,3271.142857,0.023539446
2015-09-30 4:00,RL2,3350,2945,1,3213.285714,0.040810235
2015-09-30 5:00,RL2,3350,3350,2,3213.285714,0.040810235
2015-09-30 6:00,RL2,3350,3245,3,3222.571429,0.03803838
2015-09-30 7:00,RL2,3350,3350,4,3222.571429,0.03803838
2015-09-30 8:00,RL2,3350,3205,5,3239.142857,0.033091684
2015-09-30 9:00,RL2,3350,3350,6,3256.428571,0.02793177
2015-09-30 10:00,RL2,3350,3350,7,3256.428571,0.02793177
2015-09-30 11:00,RL2,3350,3350,1,3314.285714,0.010660981
2015-09-30 12:00,RL2,3350,3350,2,3314.285714,0.010660981
2015-09-30 13:00,RL2,3350,3202,3,3308.142857,0.01249467
2015-09-30 14:00,RL2,3350,3289,4,3299.428571,0.015095949
2015-09-30 15:00,RL2,3350,3290,5,3311.571429,0.011471215
2015-09-30 16:00,RL2,3350,3350,6,3311.571429,0.011471215
2015-09-30 17:00,RL2,3350,3350,7,3311.571429,0.011471215
2015-09-30 18:00,RL2,3350,3350,1,3311.571429,0.011471215
2015-09-30 19:00,RL2,3350,3292,2,3303.285714,0.013944563
2015-09-30 20:00,RL2,3350,3350,3,3324.428571,0.007633262
2015-09-30 21:00,RL2,3350,2747,4,3247,0.030746269
2015-09-30 22:00,RL2,3350,3350,5,3255.571429,0.028187633
2015-09-30 23:00,RL2,3350,3350,6,3255.571429,0.028187633
2015-09-01 6:00,SR1,4500,4423,7,4193.285714,0.06815873
2015-09-01 7:00,SR1,4500,3960,1,4139.142857,0.080190476
2015-09-01 8:00,SR1,4500,4500,2,4185,0.07
2015-09-01 9:00,SR1,4500,4500,3,4219,0.062444444
2015-09-01 10:00,SR1,4500,4500,4,4322,0.039555556
2015-09-01 11:00,SR1,4500,4240,5,4374.714286,0.02784127
2015-09-01 12:00,SR1,4500,4500,6,4374.714286,0.02784127
2015-09-01 13:00,SR1,4500,3889,7,4298.428571,0.044793651
2015-09-01 14:00,SR1,4500,4434,1,4366.142857,0.029746032
2015-09-01 15:00,SR1,4500,3429,2,4213.142857,0.063746032
2015-09-01 16:00,SR1,4500,4500,3,4213.142857,0.063746032
2015-09-01 17:00,SR1,4500,4390,4,4197.428571,0.067238095
2015-09-01 18:00,SR1,4500,4500,5,4234.571429,0.058984127
2015-09-01 19:00,SR1,4500,4500,6,4234.571429,0.058984127
2015-09-01 20:00,SR1,4500,4500,7,4321.857143,0.039587302
2015-09-01 21:00,SR1,4500,4500,1,4331.285714,0.037492063
2015-09-01 22:00,SR1,4500,4500,2,4484.285714,0.003492063
2015-09-01 23:00,SR1,4500,4304,3,4456.285714,0.009714286
2015-09-02 0:00,SR1,4500,4500,4,4472,0.006222222
2015-09-02 1:00,SR1,4500,4500,5,4472,0.006222222
2015-09-02 2:00,SR1,4500,4500,6,4472,0.006222222
2015-09-02 3:00,SR1,4500,3675,7,4354.142857,0.032412698
2015-09-02 4:00,SR1,4500,4500,1,4354.142857,0.032412698
2015-09-02 5:00,SR1,4500,4500,2,4354.142857,0.032412698
2015-09-02 6:00,SR1,4500,4371,3,4363.714286,0.030285714
2015-09-02 7:00,SR1,4500,4021,4,4295.285714,0.045492063
2015-09-02 8:00,SR1,4500,4500,5,4295.285714,0.045492063
2015-09-02 9:00,SR1,4500,4500,6,4295.285714,0.045492063
2015-09-02 10:00,SR1,4500,4500,7,4413.142857,0.019301587
2015-09-02 11:00,SR1,4500,4416,1,4401.142857,0.021968254
2015-09-02 12:00,SR1,4500,3886,2,4313.428571,0.041460317
2015-09-02 13:00,SR1,4500,3954,3,4253.857143,0.054698413
2015-09-02 14:00,SR1,4500,4500,4,4322.285714,0.039492063
2015-09-02 15:00,SR1,4500,4500,5,4322.285714,0.039492063
2015-09-02 16:00,SR1,4500,4500,6,4322.285714,0.039492063
2015-09-02 17:00,SR1,4500,4272,7,4289.714286,0.046730159
2015-09-02 18:00,SR1,4500,4484,1,4299.428571,0.044571429
2015-09-02 19:00,SR1,4500,3691,2,4271.571429,0.050761905
2015-09-02 20:00,SR1,4500,4320,3,4323.857143,0.039142857
2015-09-02 21:00,SR1,4500,4464,4,4318.714286,0.040285714
2015-09-02 22:00,SR1,4500,4240,5,4281.571429,0.048539683
2015-09-02 23:00,SR1,4500,4500,6,4281.571429,0.048539683
2015-09-03 0:00,SR1,4500,4500,7,4314.142857,0.041301587
2015-09-03 1:00,SR1,4500,4500,1,4316.428571,0.040793651
2015-09-03 2:00,SR1,4500,4358,2,4411.714286,0.019619048
2015-09-03 3:00,SR1,4500,4335,3,4413.857143,0.019142857
2015-09-03 4:00,SR1,4500,4500,4,4419,0.018
2015-09-03 5:00,SR1,4500,4012,5,4386.428571,0.025238095
2015-09-03 6:00,SR1,4500,4500,6,4386.428571,0.025238095
2015-09-03 7:00,SR1,4500,4500,7,4386.428571,0.025238095
2015-09-03 8:00,SR1,4500,4500,1,4386.428571,0.025238095
2015-09-03 9:00,SR1,4500,4500,2,4406.714286,0.020730159
2015-09-03 10:00,SR1,4500,3324,3,4262.285714,0.052825397
2015-09-03 11:00,SR1,4500,4500,4,4262.285714,0.052825397
2015-09-03 12:00,SR1,4500,3869,5,4241.857143,0.057365079
2015-09-03 13:00,SR1,4500,4152,6,4192.142857,0.068412698
2015-09-03 14:00,SR1,4500,4500,7,4192.142857,0.068412698
2015-09-03 15:00,SR1,4500,4269,1,4159.142857,0.075746032
2015-09-03 16:00,SR1,4500,4240,2,4122,0.084
2015-09-03 17:00,SR1,4500,4500,3,4290,0.046666667
2015-09-03 18:00,SR1,4500,4500,4,4290,0.046666667
2015-09-03 19:00,SR1,4500,4443,5,4372,0.028444444
2015-09-03 20:00,SR1,4500,4500,6,4421.714286,0.017396825
2015-09-03 21:00,SR1,4500,4454,7,4415.142857,0.018857143
2015-09-03 22:00,SR1,4500,4072,1,4387,0.025111111
2015-09-03 23:00,SR1,4500,4500,2,4424.142857,0.016857143
2015-09-04 0:00,SR1,4500,4500,3,4424.142857,0.016857143
2015-09-04 1:00,SR1,4500,4033,4,4357.428571,0.03168254
2015-09-04 2:00,SR1,4500,4500,5,4365.571429,0.029873016
2015-09-04 3:00,SR1,4500,4374,6,4347.571429,0.033873016
2015-09-04 4:00,SR1,4500,4500,7,4354.142857,0.032412698
2015-09-04 5:00,SR1,4500,4500,1,4415.285714,0.018825397
2015-09-04 6:00,SR1,4500,4123,2,4361.428571,0.030793651
2015-09-04 7:00,SR1,4500,4365,3,4342.142857,0.035079365
2015-09-04 8:00,SR1,4500,4393,4,4393.571429,0.023650794
2015-09-04 9:00,SR1,4500,4500,5,4393.571429,0.023650794
2015-09-04 10:00,SR1,4500,4500,6,4411.571429,0.019650794
2015-09-04 11:00,SR1,4500,4253,7,4376.285714,0.027492063
2015-09-04 12:00,SR1,4500,4500,1,4376.285714,0.027492063
2015-09-04 13:00,SR1,4500,4354,2,4409.285714,0.02015873
2015-09-04 14:00,SR1,4500,4475,3,4425,0.016666667
2015-09-04 15:00,SR1,4500,4279,4,4408.714286,0.020285714
2015-09-04 16:00,SR1,4500,4412,5,4396.142857,0.023079365
2015-09-04 17:00,SR1,4500,4500,6,4396.142857,0.023079365
2015-09-04 18:00,SR1,4500,4500,7,4431.428571,0.015238095
2015-09-04 19:00,SR1,4500,4500,1,4431.428571,0.015238095
2015-09-04 20:00,SR1,4500,4500,2,4452.285714,0.010603175
2015-09-04 21:00,SR1,4500,4274,3,4423.571429,0.016984127
2015-09-04 22:00,SR1,4500,4449,4,4447.857143,0.011587302
2015-09-04 23:00,SR1,4500,4500,5,4460.428571,0.008793651
2015-09-05 0:00,SR1,4500,4500,6,4460.428571,0.008793651
2015-09-05 1:00,SR1,4500,4163,7,4412.285714,0.019492063
2015-09-05 2:00,SR1,4500,4500,1,4412.285714,0.019492063
2015-09-05 3:00,SR1,4500,4295,2,4383,0.026
2015-09-05 4:00,SR1,4500,4233,3,4377.142857,0.027301587
2015-09-05 5:00,SR1,4500,4396,4,4369.571429,0.028984127
2015-09-05 6:00,SR1,4500,4500,5,4369.571429,0.028984127
2015-09-05 7:00,SR1,4500,4366,6,4350.428571,0.033238095
2015-09-05 8:00,SR1,4500,4500,7,4398.571429,0.022539683
2015-09-05 9:00,SR1,4500,4500,1,4398.571429,0.022539683
2015-09-05 10:00,SR1,4500,3791,2,4326.571429,0.038539683
2015-09-05 11:00,SR1,4500,4500,3,4364.714286,0.030063492
2015-09-05 12:00,SR1,4500,4500,4,4379.571429,0.026761905
2015-09-05 13:00,SR1,4500,4500,5,4379.571429,0.026761905
2015-09-05 14:00,SR1,4500,4500,6,4398.714286,0.022507937
2015-09-05 15:00,SR1,4500,4500,7,4398.714286,0.022507937
2015-09-05 16:00,SR1,4500,3983,1,4324.857143,0.038920635
2015-09-05 17:00,SR1,4500,4358,2,4405.857143,0.020920635
2015-09-05 18:00,SR1,4500,4500,3,4405.857143,0.020920635
2015-09-05 19:00,SR1,4500,4500,4,4405.857143,0.020920635
2015-09-05 20:00,SR1,4500,4500,5,4405.857143,0.020920635
2015-09-05 21:00,SR1,4500,4500,6,4405.857143,0.020920635
2015-09-05 22:00,SR1,4500,4500,7,4405.857143,0.020920635
2015-09-05 23:00,SR1,4500,4291,1,4449.857143,0.011142857
2015-09-06 0:00,SR1,4500,4500,2,4470.142857,0.006634921
2015-09-06 1:00,SR1,4500,4500,3,4470.142857,0.006634921
2015-09-06 2:00,SR1,4500,4500,4,4470.142857,0.006634921
2015-09-06 3:00,SR1,4500,4500,5,4470.142857,0.006634921
2015-09-06 4:00,SR1,4500,4500,6,4470.142857,0.006634921
2015-09-06 5:00,SR1,4500,3000,7,4255.857143,0.054253968
2015-09-06 6:00,SR1,4500,4500,1,4285.714286,0.047619048
2015-09-06 7:00,SR1,4500,4426,2,4275.142857,0.049968254
2015-09-06 8:00,SR1,4500,4500,3,4275.142857,0.049968254
2015-09-06 9:00,SR1,4500,4500,4,4275.142857,0.049968254
2015-09-06 10:00,SR1,4500,4500,5,4275.142857,0.049968254
2015-09-06 11:00,SR1,4500,4058,6,4212,0.064
2015-09-06 12:00,SR1,4500,4269,7,4393.285714,0.023714286
2015-09-06 13:00,SR1,4500,3371,1,4232,0.059555556
2015-09-06 14:00,SR1,4500,4500,2,4242.571429,0.057206349
2015-09-06 15:00,SR1,4500,4500,3,4242.571429,0.057206349
2015-09-06 16:00,SR1,4500,4077,4,4182.142857,0.070634921
2015-09-06 17:00,SR1,4500,4500,5,4182.142857,0.070634921
2015-09-06 18:00,SR1,4500,3648,6,4123.571429,0.083650794
2015-09-06 19:00,SR1,4500,4178,7,4110.571429,0.086539683
2015-09-06 20:00,SR1,4500,4045,1,4206.857143,0.065142857
2015-09-06 21:00,SR1,4500,4500,2,4206.857143,0.065142857
2015-09-06 22:00,SR1,4500,4089,3,4148.142857,0.078190476
2015-09-06 23:00,SR1,4500,4320,4,4182.857143,0.07047619
2015-09-07 0:00,SR1,4500,4500,5,4182.857143,0.07047619
2015-09-07 1:00,SR1,4500,4336,6,4281.142857,0.048634921
2015-09-07 2:00,SR1,4500,4500,7,4327.142857,0.038412698
2015-09-07 3:00,SR1,4500,4036,1,4325.857143,0.038698413
2015-09-07 4:00,SR1,4500,4500,2,4325.857143,0.038698413
2015-09-07 5:00,SR1,4500,4500,3,4384.571429,0.025650794
2015-09-07 6:00,SR1,4500,4041,4,4344.714286,0.034507937
2015-09-07 7:00,SR1,4500,3586,5,4214.142857,0.06352381
2015-09-07 8:00,SR1,4500,4500,6,4237.571429,0.05831746
2015-09-07 9:00,SR1,4500,3875,7,4148.285714,0.07815873
2015-09-07 10:00,SR1,4500,4500,1,4214.571429,0.063428571
2015-09-07 11:00,SR1,4500,3538,2,4077.142857,0.093968254
2015-09-07 12:00,SR1,4500,4500,3,4077.142857,0.093968254
2015-09-07 13:00,SR1,4500,4500,4,4142.714286,0.079396825
2015-09-07 14:00,SR1,4500,4352,5,4252.142857,0.055079365
2015-09-07 15:00,SR1,4500,3818,6,4154.714286,0.076730159
2015-09-07 16:00,SR1,4500,4500,7,4244,0.056888889
2015-09-07 17:00,SR1,4500,4500,1,4244,0.056888889
2015-09-07 18:00,SR1,4500,4249,2,4345.571429,0.03431746
2015-09-07 19:00,SR1,4500,3771,3,4241.428571,0.057460317
2015-09-07 20:00,SR1,4500,4294,4,4212,0.064
2015-09-07 21:00,SR1,4500,4025,5,4165.285714,0.074380952
2015-09-07 22:00,SR1,4500,4252,6,4227.285714,0.060603175
2015-09-07 23:00,SR1,4500,4500,7,4227.285714,0.060603175
2015-09-08 0:00,SR1,4500,3856,1,4135.285714,0.081047619
2015-09-08 1:00,SR1,4500,3902,2,4085.714286,0.092063492
2015-09-08 2:00,SR1,4500,4103,3,4133.142857,0.08152381
2015-09-08 3:00,SR1,4500,4500,4,4162.571429,0.074984127
2015-09-08 4:00,SR1,4500,4500,5,4230.428571,0.059904762
2015-09-08 5:00,SR1,4500,4136,6,4213.857143,0.063587302
2015-09-08 6:00,SR1,4500,4363,7,4194.285714,0.067936508
2015-09-08 7:00,SR1,4500,4500,1,4286.285714,0.047492063
2015-09-08 8:00,SR1,4500,4411,2,4359,0.031333333
2015-09-08 9:00,SR1,4500,4500,3,4415.714286,0.018730159
2015-09-08 10:00,SR1,4500,4500,4,4415.714286,0.018730159
2015-09-08 11:00,SR1,4500,4500,5,4415.714286,0.018730159
2015-09-08 12:00,SR1,4500,4500,6,4467.714286,0.007174603
2015-09-08 13:00,SR1,4500,4500,7,4487.285714,0.002825397
2015-09-08 14:00,SR1,4500,4500,1,4487.285714,0.002825397
2015-09-08 15:00,SR1,4500,3124,2,4303.428571,0.04368254
2015-09-08 16:00,SR1,4500,4354,3,4282.571429,0.04831746
2015-09-08 17:00,SR1,4500,4500,4,4282.571429,0.04831746
2015-09-08 18:00,SR1,4500,4155,5,4233.285714,0.059269841
2015-09-08 19:00,SR1,4500,4500,6,4233.285714,0.059269841
2015-09-08 20:00,SR1,4500,4500,7,4233.285714,0.059269841
2015-09-08 21:00,SR1,4500,4500,1,4233.285714,0.059269841
2015-09-08 22:00,SR1,4500,4311,2,4402.857143,0.021587302
2015-09-08 23:00,SR1,4500,4054,3,4360,0.031111111
2015-09-09 0:00,SR1,4500,4500,4,4360,0.031111111
2015-09-09 1:00,SR1,4500,4212,5,4368.142857,0.029301587
2015-09-09 2:00,SR1,4500,3779,6,4265.142857,0.052190476
2015-09-09 3:00,SR1,4500,4500,7,4265.142857,0.052190476
2015-09-09 4:00,SR1,4500,4500,1,4265.142857,0.052190476
2015-09-09 5:00,SR1,4500,4500,2,4292.142857,0.046190476
2015-09-09 6:00,SR1,4500,4232,3,4317.571429,0.040539683
2015-09-09 7:00,SR1,4500,4500,4,4317.571429,0.040539683
2015-09-09 8:00,SR1,4500,4122,5,4304.714286,0.043396825
2015-09-09 9:00,SR1,4500,4500,6,4407.714286,0.020507937
2015-09-09 10:00,SR1,4500,4500,7,4407.714286,0.020507937
2015-09-09 11:00,SR1,4500,4430,1,4397.714286,0.022730159
2015-09-09 12:00,SR1,4500,4360,2,4377.714286,0.027174603
2015-09-09 13:00,SR1,4500,4141,3,4364.714286,0.030063492
2015-09-09 14:00,SR1,4500,4500,4,4364.714286,0.030063492
2015-09-09 15:00,SR1,4500,4187,5,4374,0.028
2015-09-09 16:00,SR1,4500,4500,6,4374,0.028
2015-09-09 17:00,SR1,4500,4464,7,4368.857143,0.029142857
2015-09-09 18:00,SR1,4500,4500,1,4378.857143,0.026920635
2015-09-09 19:00,SR1,4500,4500,2,4398.857143,0.02247619
2015-09-09 20:00,SR1,4500,4427,3,4439.714286,0.013396825
2015-09-09 21:00,SR1,4500,4486,4,4437.714286,0.01384127
2015-09-09 22:00,SR1,4500,4500,5,4482.428571,0.003904762
2015-09-09 23:00,SR1,4500,4500,6,4482.428571,0.003904762
2015-09-10 0:00,SR1,4500,4500,7,4487.571429,0.002761905
2015-09-10 1:00,SR1,4500,4500,1,4487.571429,0.002761905
2015-09-10 2:00,SR1,4500,4408,2,4474.428571,0.00568254
2015-09-10 3:00,SR1,4500,4494,3,4484,0.003555556
2015-09-10 4:00,SR1,4500,4285,4,4455.285714,0.009936508
2015-09-10 5:00,SR1,4500,4500,5,4455.285714,0.009936508
2015-09-10 6:00,SR1,4500,4181,6,4409.714286,0.020063492
2015-09-10 7:00,SR1,4500,3938,7,4329.428571,0.037904762
